"","x"
"1631","PCL001_PC3_24H:BRD-K52163391:10"
"1632","PCL001_PC3_24H:BRD-K54606188:10"
"1633","PCL001_PC3_24H:BRD-K58479490:10"
"1634","PCL001_PC3_24H:BRD-K75295174:10"
"1635","PCL001_PC3_24H:BRD-K92428232:10"
"1636","PCL001_PC3_24H:BRD-K97274161:10"
"1637","PCLB002_PC3_24H:BRD-A19037878:10"
"1638","PCLB002_PC3_24H:BRD-A19500257:10"
"1639","PCLB002_PC3_24H:BRD-A58955223:10"
"1640","PCLB002_PC3_24H:BRD-A75409952:10"
"1641","PCLB002_PC3_24H:BRD-K00627859:10"
"1642","PCLB002_PC3_24H:BRD-K01877528:10"
"1643","PCLB002_PC3_24H:BRD-K02130563:10"
"1644","PCLB002_PC3_24H:BRD-K19876534:10"
"1645","PCLB002_PC3_24H:BRD-K29313308:10"
"1646","PCLB002_PC3_24H:BRD-K39569857:10"
"1647","PCLB002_PC3_24H:BRD-K52313696:10"
"1648","PCLB002_PC3_24H:BRD-K59369769:10"
"1649","PCLB002_PC3_24H:BRD-K63828191:10"
"1650","PCLB002_PC3_24H:BRD-K67774729:10"
"1651","PCLB002_PC3_24H:BRD-K68488863:10"
"1652","PCLB002_PC3_24H:BRD-K72703948:10"
"1653","PCLB002_PC3_24H:BRD-K81418486:10"
"1654","PCLB002_PC3_24H:BRD-K83694683:10"
"1655","PCLB002_PC3_24H:BRD-K84937637:10"
"1656","PCLB002_PC3_24H:BRD-K98948170:10"
"1657","PCLB003_PC3_24H:BRD-A19500257-001-01-3:10"
"1658","PCLB003_PC3_24H:BRD-A25004090-001-06-8:10"
"1659","PCLB003_PC3_24H:BRD-A36275421-001-06-1:10"
"1660","PCLB003_PC3_24H:BRD-A52530684-003-01-7:10"
"1661","PCLB003_PC3_24H:BRD-A75409952-001-01-6:10"
"1662","PCLB003_PC3_24H:BRD-A75409952-001-04-0:10"
"1663","PCLB003_PC3_24H:BRD-K01877528-001-10-7:10"
"1664","PCLB003_PC3_24H:BRD-K04218075-048-12-5:10"
"1665","PCLB003_PC3_24H:BRD-K10466330-001-01-5:10"
"1666","PCLB003_PC3_24H:BRD-K16410418-001-02-0:10"
"1667","PCLB003_PC3_24H:BRD-K17953061-001-10-1:10"
"1668","PCLB003_PC3_24H:BRD-K21001652-001-01-7:10"
"1669","PCLB003_PC3_24H:BRD-K24576554-001-01-4:10"
"1670","PCLB003_PC3_24H:BRD-K25079130-001-01-1:10"
"1671","PCLB003_PC3_24H:BRD-K35860134-001-01-8:10"
"1672","PCLB003_PC3_24H:BRD-K43797669-001-21-3:10"
"1673","PCLB003_PC3_24H:BRD-K50324045-001-01-3:10"
"1674","PCLB003_PC3_24H:BRD-K53665955-001-01-4:10"
"1675","PCLB003_PC3_24H:BRD-K56411643-001-02-6:10"
"1676","PCLB003_PC3_24H:BRD-K63828191-003-23-0:10"
"1677","PCLB003_PC3_24H:BRD-K64606589-001-03-5:10"
"1678","PCLB003_PC3_24H:BRD-K67174588-048-02-5:10"
"1679","PCLB003_PC3_24H:BRD-K67174588-048-03-3:10"
"1680","PCLB003_PC3_24H:BRD-K75295174-001-01-9:10"
"1681","PCLB003_PC3_24H:BRD-K75627148-001-02-4:10"
"1682","PCLB003_PC3_24H:BRD-K77908580-001-04-7:10"
"1683","PCLB003_PC3_24H:BRD-K78431006-001-05-2:10"
"1684","PCLB003_PC3_24H:BRD-K81528515-001-01-3:10"
"1685","PCLB003_PC3_24H:BRD-K84663978-003-01-1:10"
"1686","POL001_PC3_24H:A07"
"1687","POL001_PC3_24H:A13"
"1688","POL001_PC3_24H:A19"
"1689","POL001_PC3_24H:B07"
"1690","POL001_PC3_24H:B13"
"1691","POL001_PC3_24H:C01"
"1692","POL001_PC3_24H:C07"
"1693","POL001_PC3_24H:C13"
"1694","POL001_PC3_24H:C19"
"1695","POL001_PC3_24H:D07"
"1696","POL001_PC3_24H:F19"
"1697","POL001_PC3_24H:G07"
"1698","POL001_PC3_24H:G13"
"1699","POL001_PC3_24H:H01"
"1700","POL001_PC3_24H:H07"
"1701","POL001_PC3_24H:H13"
"1702","POL001_PC3_24H:H19"
"1703","POL001_PC3_24H:I13"
"1704","POL001_PC3_24H:I19"
"1705","POL001_PC3_24H:J01"
"1706","POL001_PC3_24H:K01"
"1707","POL001_PC3_24H:K07"
"1708","POL001_PC3_24H:L01"
"1709","POL001_PC3_24H:M07"
"1710","POL001_PC3_24H:M13"
"1711","POL001_PC3_24H:N01"
"1712","POL001_PC3_24H:N13"
"1713","POL001_PC3_24H:O01"
"1714","POL001_PC3_24H:O13"
"1715","POL001_PC3_24H:P01"
"1716","POL001_PC3_24H:P19"
"1717","REP.A001_PC3_24H:A19"
"1718","REP.A001_PC3_24H:D07"
"1719","REP.A001_PC3_24H:D13"
"1720","REP.A001_PC3_24H:E19"
"1721","REP.A001_PC3_24H:G01"
"1722","REP.A001_PC3_24H:G07"
"1723","REP.A001_PC3_24H:H13"
"1724","REP.A001_PC3_24H:I01"
"1725","REP.A001_PC3_24H:I13"
"1726","REP.A001_PC3_24H:J01"
"1727","REP.A001_PC3_24H:K01"
"1728","REP.A001_PC3_24H:L01"
"1729","REP.A001_PC3_24H:M01"
"1730","REP.A001_PC3_24H:M07"
"1731","REP.A001_PC3_24H:M13"
"1732","REP.A001_PC3_24H:N01"
"1733","REP.A001_PC3_24H:N07"
"1734","REP.A001_PC3_24H:N13"
"1735","REP.A001_PC3_24H:N19"
"1736","REP.A001_PC3_24H:P07"
"1737","REP.A002_PC3_24H:A13"
"1738","REP.A002_PC3_24H:B07"
"1739","REP.A002_PC3_24H:B19"
"1740","REP.A002_PC3_24H:C07"
"1741","REP.A002_PC3_24H:D07"
"1742","REP.A002_PC3_24H:E01"
"1743","REP.A002_PC3_24H:E19"
"1744","REP.A002_PC3_24H:F13"
"1745","REP.A002_PC3_24H:F19"
"1746","REP.A002_PC3_24H:G01"
"1747","REP.A002_PC3_24H:G07"
"1748","REP.A002_PC3_24H:G19"
"1749","REP.A002_PC3_24H:H01"
"1750","REP.A002_PC3_24H:H13"
"1751","REP.A002_PC3_24H:H19"
"1752","REP.A002_PC3_24H:I01"
"1753","REP.A002_PC3_24H:I07"
"1754","REP.A002_PC3_24H:J07"
"1755","REP.A002_PC3_24H:L19"
"1756","REP.A002_PC3_24H:M07"
"1757","REP.A002_PC3_24H:M13"
"1758","REP.A002_PC3_24H:N01"
"1759","REP.A002_PC3_24H:N07"
"1760","REP.A002_PC3_24H:N19"
"1761","REP.A002_PC3_24H:O13"
"1762","REP.A002_PC3_24H:P01"
"1763","REP.A003_PC3_24H:A19"
"1764","REP.A003_PC3_24H:D07"
"1765","REP.A003_PC3_24H:E07"
"1766","REP.A003_PC3_24H:E13"
"1767","REP.A003_PC3_24H:F13"
"1768","REP.A003_PC3_24H:F19"
"1769","REP.A003_PC3_24H:G07"
"1770","REP.A003_PC3_24H:H13"
"1771","REP.A003_PC3_24H:I01"
"1772","REP.A003_PC3_24H:I19"
"1773","REP.A003_PC3_24H:J01"
"1774","REP.A003_PC3_24H:J07"
"1775","REP.A003_PC3_24H:K19"
"1776","REP.A003_PC3_24H:M01"
"1777","REP.A003_PC3_24H:N01"
"1778","REP.A003_PC3_24H:N19"
"1779","REP.A003_PC3_24H:O07"
"1780","REP.A003_PC3_24H:P01"
"1781","REP.A004_PC3_24H:B07"
"1782","REP.A004_PC3_24H:C01"
"1783","REP.A004_PC3_24H:D01"
"1784","REP.A004_PC3_24H:D07"
"1785","REP.A004_PC3_24H:D13"
"1786","REP.A004_PC3_24H:D19"
"1787","REP.A004_PC3_24H:E13"
"1788","REP.A004_PC3_24H:G01"
"1789","REP.A004_PC3_24H:H01"
"1790","REP.A004_PC3_24H:H07"
"1791","REP.A004_PC3_24H:I01"
"1792","REP.A004_PC3_24H:I19"
"1793","REP.A004_PC3_24H:J07"
"1794","REP.A004_PC3_24H:J19"
"1795","REP.A004_PC3_24H:K19"
"1796","REP.A004_PC3_24H:L07"
"1797","REP.A004_PC3_24H:L19"
"1798","REP.A004_PC3_24H:M01"
"1799","REP.A004_PC3_24H:M19"
"1800","REP.A004_PC3_24H:N07"
"1801","REP.A004_PC3_24H:N19"
"1802","REP.A004_PC3_24H:P07"
"1803","REP.A004_PC3_24H:P13"
"1804","REP.A005_PC3_24H:A07"
"1805","REP.A005_PC3_24H:A13"
"1806","REP.A005_PC3_24H:A19"
"1807","REP.A005_PC3_24H:C13"
"1808","REP.A005_PC3_24H:D07"
"1809","REP.A005_PC3_24H:E01"
"1810","REP.A005_PC3_24H:E07"
"1811","REP.A005_PC3_24H:E19"
"1812","REP.A005_PC3_24H:F01"
"1813","REP.A005_PC3_24H:F19"
"1814","REP.A005_PC3_24H:G19"
"1815","REP.A005_PC3_24H:H01"
"1816","REP.A005_PC3_24H:H07"
"1817","REP.A005_PC3_24H:I01"
"1818","REP.A005_PC3_24H:I07"
"1819","REP.A005_PC3_24H:I19"
"1820","REP.A005_PC3_24H:J01"
"1821","REP.A005_PC3_24H:J07"
"1822","REP.A005_PC3_24H:K01"
"1823","REP.A005_PC3_24H:L19"
"1824","REP.A005_PC3_24H:N01"
"1825","REP.A005_PC3_24H:N07"
"1826","REP.A005_PC3_24H:N19"
"1827","REP.A005_PC3_24H:O07"
"1828","REP.A005_PC3_24H:P01"
"1829","REP.A005_PC3_24H:P07"
"1830","REP.A005_PC3_24H:P13"
"1831","REP.A005_PC3_24H:P19"
"1832","REP.A006_PC3_24H:B13"
"1833","REP.A006_PC3_24H:B19"
"1834","REP.A006_PC3_24H:D19"
"1835","REP.A006_PC3_24H:F01"
"1836","REP.A006_PC3_24H:H13"
"1837","REP.A006_PC3_24H:I13"
"1838","REP.A006_PC3_24H:M13"
"1839","REP.A006_PC3_24H:N07"
"1840","REP.A006_PC3_24H:N13"
"1841","REP.A006_PC3_24H:N19"
"1842","REP.A006_PC3_24H:P01"
"1843","REP.A006_PC3_24H:P19"
"1844","REP.A008_PC3_24H:H13"
"1845","REP.A009_PC3_24H:A07"
"1846","REP.A009_PC3_24H:B13"
"1847","REP.A009_PC3_24H:K19"
"1848","REP.A010_PC3_24H:P13"
"1849","REP.A012_PC3_24H:A13"
"1850","REP.A012_PC3_24H:B13"
"1851","REP.A012_PC3_24H:F13"
"1852","REP.A012_PC3_24H:K19"
"1853","REP.A012_PC3_24H:O13"
"1854","REP.A012_PC3_24H:P19"
"1855","REP.A013_PC3_24H:A07"
"1856","REP.A013_PC3_24H:B13"
"1857","REP.A013_PC3_24H:D07"
"1858","REP.A013_PC3_24H:D19"
"1859","REP.A013_PC3_24H:L01"
"1860","REP.A013_PC3_24H:M07"
"1861","REP.A013_PC3_24H:N19"
"1862","REP.A013_PC3_24H:O19"
"1863","REP.A013_PC3_24H:P07"
"1864","REP.A013_PC3_24H:P19"
"1865","REP.A014_PC3_24H:A13"
"1866","REP.A014_PC3_24H:A19"
"1867","REP.A014_PC3_24H:B13"
"1868","REP.A014_PC3_24H:C07"
"1869","REP.A014_PC3_24H:D01"
"1870","REP.A014_PC3_24H:D07"
"1871","REP.A014_PC3_24H:D13"
"1872","REP.A014_PC3_24H:E13"
"1873","REP.A014_PC3_24H:F01"
"1874","REP.A014_PC3_24H:G01"
"1875","REP.A014_PC3_24H:G19"
"1876","REP.A014_PC3_24H:H19"
"1877","REP.A014_PC3_24H:I01"
"1878","REP.A014_PC3_24H:J01"
"1879","REP.A014_PC3_24H:K01"
"1880","REP.A014_PC3_24H:K13"
"1881","REP.A014_PC3_24H:K19"
"1882","REP.A014_PC3_24H:L01"
"1883","REP.A014_PC3_24H:L19"
"1884","REP.A014_PC3_24H:M13"
"1885","REP.A014_PC3_24H:M19"
"1886","REP.A014_PC3_24H:N19"
"1887","REP.A014_PC3_24H:O07"
"1888","REP.A014_PC3_24H:P13"
"1889","REP.A015_PC3_24H:A19"
"1890","REP.A015_PC3_24H:C01"
"1891","REP.A015_PC3_24H:C13"
"1892","REP.A015_PC3_24H:D07"
"1893","REP.A015_PC3_24H:D13"
"1894","REP.A015_PC3_24H:D19"
"1895","REP.A015_PC3_24H:E01"
"1896","REP.A015_PC3_24H:E07"
"1897","REP.A015_PC3_24H:E13"
"1898","REP.A015_PC3_24H:F01"
"1899","REP.A015_PC3_24H:F13"
"1900","REP.A015_PC3_24H:F19"
"1901","REP.A015_PC3_24H:I01"
"1902","REP.A015_PC3_24H:J01"
"1903","REP.A015_PC3_24H:K01"
"1904","REP.A015_PC3_24H:K19"
"1905","REP.A015_PC3_24H:L01"
"1906","REP.A015_PC3_24H:L13"
"1907","REP.A015_PC3_24H:O07"
"1908","REP.A015_PC3_24H:O13"
"1909","REP.A015_PC3_24H:P01"
"1910","REP.A016_PC3_24H:A07"
"1911","REP.A016_PC3_24H:A13"
"1912","REP.A016_PC3_24H:A19"
"1913","REP.A016_PC3_24H:B07"
"1914","REP.A016_PC3_24H:C01"
"1915","REP.A016_PC3_24H:C13"
"1916","REP.A016_PC3_24H:D13"
"1917","REP.A016_PC3_24H:D19"
"1918","REP.A016_PC3_24H:E01"
"1919","REP.A016_PC3_24H:E07"
"1920","REP.A016_PC3_24H:E19"
"1921","REP.A016_PC3_24H:F19"
"1922","REP.A016_PC3_24H:G07"
"1923","REP.A016_PC3_24H:G19"
"1924","REP.A016_PC3_24H:H01"
"1925","REP.A016_PC3_24H:H07"
"1926","REP.A016_PC3_24H:H19"
"1927","REP.A016_PC3_24H:I01"
"1928","REP.A016_PC3_24H:I07"
"1929","REP.A016_PC3_24H:I19"
"1930","REP.A016_PC3_24H:J01"
"1931","REP.A016_PC3_24H:K01"
"1932","REP.A016_PC3_24H:K19"
"1933","REP.A016_PC3_24H:L13"
"1934","REP.A016_PC3_24H:L19"
"1935","REP.A016_PC3_24H:M01"
"1936","REP.A016_PC3_24H:M07"
"1937","REP.A016_PC3_24H:M19"
"1938","REP.A016_PC3_24H:N01"
"1939","REP.A016_PC3_24H:N13"
"1940","REP.A016_PC3_24H:N19"
"1941","REP.A016_PC3_24H:O07"
"1942","REP.A016_PC3_24H:O13"
"1943","REP.A016_PC3_24H:O19"
"1944","REP.A016_PC3_24H:P07"
"1945","REP.A017_PC3_24H:A07"
"1946","REP.A017_PC3_24H:B07"
"1947","REP.A017_PC3_24H:B19"
"1948","REP.A017_PC3_24H:D07"
"1949","REP.A017_PC3_24H:D13"
"1950","REP.A017_PC3_24H:E07"
"1951","REP.A017_PC3_24H:F19"
"1952","REP.A017_PC3_24H:G01"
"1953","REP.A017_PC3_24H:G19"
"1954","REP.A017_PC3_24H:H01"
"1955","REP.A017_PC3_24H:H07"
"1956","REP.A017_PC3_24H:I01"
"1957","REP.A017_PC3_24H:I07"
"1958","REP.A017_PC3_24H:I13"
"1959","REP.A017_PC3_24H:L01"
"1960","REP.A017_PC3_24H:L13"
"1961","REP.A017_PC3_24H:N13"
"1962","REP.A017_PC3_24H:N19"
"1963","REP.A017_PC3_24H:O19"
"1964","REP.A017_PC3_24H:P01"
"1965","REP.A018_PC3_24H:A13"
"1966","REP.A018_PC3_24H:D13"
"1967","REP.A018_PC3_24H:J19"
"1968","REP.A018_PC3_24H:N07"
"1969","REP.A019_PC3_24H:A07"
"1970","REP.A019_PC3_24H:D01"
"1971","REP.A019_PC3_24H:G01"
"1972","REP.A019_PC3_24H:J19"
"1973","REP.A019_PC3_24H:L01"
"1974","REP.A019_PC3_24H:L13"
"1975","REP.A019_PC3_24H:M07"
"1976","REP.A019_PC3_24H:P01"
"1977","REP.A019_PC3_24H:P07"
"1978","REP.A020_PC3_24H:A19"
"1979","REP.A020_PC3_24H:B07"
"1980","REP.A020_PC3_24H:B19"
"1981","REP.A020_PC3_24H:C01"
"1982","REP.A020_PC3_24H:C07"
"1983","REP.A020_PC3_24H:C13"
"1984","REP.A020_PC3_24H:D01"
"1985","REP.A020_PC3_24H:D19"
"1986","REP.A020_PC3_24H:E01"
"1987","REP.A020_PC3_24H:F01"
"1988","REP.A020_PC3_24H:F13"
"1989","REP.A020_PC3_24H:F19"
"1990","REP.A020_PC3_24H:G01"
"1991","REP.A020_PC3_24H:H01"
"1992","REP.A020_PC3_24H:H19"
"1993","REP.A020_PC3_24H:J01"
"1994","REP.A020_PC3_24H:K01"
"1995","REP.A020_PC3_24H:K13"
"1996","REP.A020_PC3_24H:L01"
"1997","REP.A020_PC3_24H:N01"
"1998","REP.A020_PC3_24H:N19"
"1999","REP.A020_PC3_24H:O13"
"2000","REP.A021_PC3_24H:A13"
"2001","REP.A021_PC3_24H:B13"
"2002","REP.A021_PC3_24H:B19"
"2003","REP.A021_PC3_24H:C01"
"2004","REP.A021_PC3_24H:C07"
"2005","REP.A021_PC3_24H:C13"
"2006","REP.A021_PC3_24H:D01"
"2007","REP.A021_PC3_24H:D13"
"2008","REP.A021_PC3_24H:D19"
"2009","REP.A021_PC3_24H:E01"
"2010","REP.A021_PC3_24H:E19"
"2011","REP.A021_PC3_24H:G01"
"2012","REP.A021_PC3_24H:G07"
"2013","REP.A021_PC3_24H:H01"
"2014","REP.A021_PC3_24H:H13"
"2015","REP.A021_PC3_24H:I01"
"2016","REP.A021_PC3_24H:I07"
"2017","REP.A021_PC3_24H:I13"
"2018","REP.A021_PC3_24H:J07"
"2019","REP.A021_PC3_24H:J19"
"2020","REP.A021_PC3_24H:L01"
"2021","REP.A021_PC3_24H:L13"
"2022","REP.A021_PC3_24H:L19"
"2023","REP.A021_PC3_24H:M13"
"2024","REP.A021_PC3_24H:M19"
"2025","REP.A021_PC3_24H:N13"
"2026","REP.A021_PC3_24H:O13"
"2027","REP.A021_PC3_24H:O19"
"2028","REP.A021_PC3_24H:P01"
"2029","REP.A021_PC3_24H:P07"
"2030","REP.A021_PC3_24H:P13"
"2031","REP.A022_PC3_24H:A07"
"2032","REP.A022_PC3_24H:A13"
"2033","REP.A022_PC3_24H:A19"
"2034","REP.A022_PC3_24H:B13"
"2035","REP.A022_PC3_24H:B19"
"2036","REP.A022_PC3_24H:C01"
"2037","REP.A022_PC3_24H:C07"
"2038","REP.A022_PC3_24H:C13"
"2039","REP.A022_PC3_24H:E01"
"2040","REP.A022_PC3_24H:F01"
"2041","REP.A022_PC3_24H:F19"
"2042","REP.A022_PC3_24H:G01"
"2043","REP.A022_PC3_24H:G19"
"2044","REP.A022_PC3_24H:H01"
"2045","REP.A022_PC3_24H:H07"
"2046","REP.A022_PC3_24H:H19"
"2047","REP.A022_PC3_24H:I01"
"2048","REP.A022_PC3_24H:I07"
"2049","REP.A022_PC3_24H:I19"
"2050","REP.A022_PC3_24H:J01"
"2051","REP.A022_PC3_24H:K19"
"2052","REP.A022_PC3_24H:L01"
"2053","REP.A022_PC3_24H:L13"
"2054","REP.A022_PC3_24H:L19"
"2055","REP.A022_PC3_24H:M01"
"2056","REP.A022_PC3_24H:M07"
"2057","REP.A022_PC3_24H:M19"
"2058","REP.A022_PC3_24H:N01"
"2059","REP.A022_PC3_24H:N07"
"2060","REP.A022_PC3_24H:N13"
"2061","REP.A022_PC3_24H:O19"
"2062","REP.A022_PC3_24H:P01"
"2063","REP.A022_PC3_24H:P19"
"2064","REP.A023_PC3_24H:A19"
"2065","REP.A023_PC3_24H:B07"
"2066","REP.A023_PC3_24H:C01"
"2067","REP.A023_PC3_24H:D07"
"2068","REP.A023_PC3_24H:D19"
"2069","REP.A023_PC3_24H:E01"
"2070","REP.A023_PC3_24H:E19"
"2071","REP.A023_PC3_24H:F01"
"2072","REP.A023_PC3_24H:F13"
"2073","REP.A023_PC3_24H:G07"
"2074","REP.A023_PC3_24H:H01"
"2075","REP.A023_PC3_24H:H07"
"2076","REP.A023_PC3_24H:I01"
"2077","REP.A023_PC3_24H:I13"
"2078","REP.A023_PC3_24H:J01"
"2079","REP.A023_PC3_24H:J19"
"2080","REP.A023_PC3_24H:K13"
"2081","REP.A023_PC3_24H:K19"
"2082","REP.A023_PC3_24H:L01"
"2083","REP.A023_PC3_24H:L07"
"2084","REP.A023_PC3_24H:M19"
"2085","REP.A023_PC3_24H:O07"
"2086","REP.A023_PC3_24H:O13"
"2087","REP.A023_PC3_24H:P01"
"2088","REP.A023_PC3_24H:P13"
"2089","REP.A024_PC3_24H:A19"
"2090","REP.A024_PC3_24H:B13"
"2091","REP.A024_PC3_24H:C01"
"2092","REP.A024_PC3_24H:C13"
"2093","REP.A024_PC3_24H:D01"
"2094","REP.A024_PC3_24H:E01"
"2095","REP.A024_PC3_24H:E07"
"2096","REP.A024_PC3_24H:E19"
"2097","REP.A024_PC3_24H:F19"
"2098","REP.A024_PC3_24H:G01"
"2099","REP.A024_PC3_24H:G19"
"2100","REP.A024_PC3_24H:H07"
"2101","REP.A024_PC3_24H:H13"
"2102","REP.A024_PC3_24H:J01"
"2103","REP.A024_PC3_24H:K01"
"2104","REP.A024_PC3_24H:K19"
"2105","REP.A024_PC3_24H:L07"
"2106","REP.A024_PC3_24H:L13"
"2107","REP.A024_PC3_24H:M13"
"2108","REP.A024_PC3_24H:M19"
"2109","REP.A024_PC3_24H:N01"
"2110","REP.A024_PC3_24H:N07"
"2111","REP.A024_PC3_24H:N13"
"2112","REP.A024_PC3_24H:O07"
"2113","REP.A024_PC3_24H:O13"
"2114","REP.A024_PC3_24H:P01"
"2115","REP.A024_PC3_24H:P13"
"2116","REP.A024_PC3_24H:P19"
"2117","REP.A025_PC3_24H:A07"
"2118","REP.A025_PC3_24H:A13"
"2119","REP.A025_PC3_24H:B07"
"2120","REP.A025_PC3_24H:C13"
"2121","REP.A025_PC3_24H:D01"
"2122","REP.A025_PC3_24H:D13"
"2123","REP.A025_PC3_24H:D19"
"2124","REP.A025_PC3_24H:E01"
"2125","REP.A025_PC3_24H:G01"
"2126","REP.A025_PC3_24H:G19"
"2127","REP.A025_PC3_24H:H01"
"2128","REP.A025_PC3_24H:H07"
"2129","REP.A025_PC3_24H:H13"
"2130","REP.A025_PC3_24H:I01"
"2131","REP.A025_PC3_24H:I07"
"2132","REP.A025_PC3_24H:I19"
"2133","REP.A025_PC3_24H:J01"
"2134","REP.A025_PC3_24H:J19"
"2135","REP.A025_PC3_24H:K01"
"2136","REP.A025_PC3_24H:K13"
"2137","REP.A025_PC3_24H:K19"
"2138","REP.A025_PC3_24H:L13"
"2139","REP.A025_PC3_24H:M01"
"2140","REP.A025_PC3_24H:M07"
"2141","REP.A025_PC3_24H:M19"
"2142","REP.A025_PC3_24H:N01"
"2143","REP.A025_PC3_24H:N19"
"2144","REP.A025_PC3_24H:P01"
"2145","REP.A027_PC3_24H:A19"
"2146","REP.A027_PC3_24H:B19"
"2147","REP.A027_PC3_24H:C01"
"2148","REP.A027_PC3_24H:D01"
"2149","REP.A027_PC3_24H:D19"
"2150","REP.A027_PC3_24H:E07"
"2151","REP.A027_PC3_24H:E13"
"2152","REP.A027_PC3_24H:F01"
"2153","REP.A027_PC3_24H:K01"
"2154","REP.A027_PC3_24H:K19"
"2155","REP.A027_PC3_24H:N01"
"2156","REP.A027_PC3_24H:P01"
"2157","REP.A028_PC3_24H:A13"
"2158","REP.A028_PC3_24H:D01"
"2159","REP.A028_PC3_24H:G01"
"2160","REP.A028_PC3_24H:I01"
"2161","REP.A028_PC3_24H:K19"
"2162","REP.A028_PC3_24H:L01"
"2163","REP.A028_PC3_24H:M01"
"2164","REP.A028_PC3_24H:P07"
